Message,Label_msg,URL,Label_url
Dont forget you can place as many FREE Requests with 1stchoice.co.uk  as you wish. For more Information call 08707808226.,1,1stchoice.co.uk,1
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1,NIL,0
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",1,NIL,0
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(Â£1.50p. m),1,NIL,0
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,1,NIL,0
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc  & itcould be u!",1, lucozade.co.uk/wrc,1
You have 1 new voicemail. Please call 08719181503,1,NIL,0
WIN a year supply of CDs 4 a store of ur choice worth Â£500 & enter our Â£100 Weekly draw txt MUSIC to 87066 Ts&Cs  www.Ldew.com .subs16+1win150ppmx3,1,www.Ldew.com,1
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",1,NIL,0
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1,NIL,0
You are a winner U have been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,1,NIL,0
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com  ph:08700435505150p,1,www.phb1.com,0
FREE entry into our Â£250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com  cust care 08712405020.,1,www.textcomp.com,1
Please CALL 08712402779 immediately as there is an urgent message waiting for you,1,NIL,0
"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",1,NIL,0
Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx CallsÂ£1/minmoremobsEMSPOBox45PO139WA,1,NIL,0
network operator. The service is free. For T & C's visit 80488.biz ,1,80488.biz,1
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk ! 16+only Help? call: 09701213186,1,jamster.co.uk,1
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk , the original n best. Tones 3GBP network operator rates apply",1,www.ringtones.co.uk,1
"Win the newest â€œHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",1,NIL,1
Ur balance is now Â£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,1,NIL,0
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk  0870241182716 Â£3/wk ",1, PocketBabe.co.uk,1
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",1,NIL,0
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",1,NIL,0
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY Â£1 www.4-tc.biz  2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",1,www.4-tc.biz,1
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,1,NIL,0
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM  THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",1,HTTP://WWW.URAWINNER.COM,1
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,1,NIL,0
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Â£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net  custcare 08712405020.,1,www.textpod.net,1
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,1,NIL,0
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx CallsÂ£1/minmoremobsEMSPOBox45PO139WA,1,NIL,0
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",1,NIL,0
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",1,NIL,0
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x CallsÂ£1/minMobsmoreLKPOBOX177HP51FL,1,NIL,0
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz ",1,www.80488.biz ,1
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,1,NIL,0
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,1,NIL,0
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1,NIL,0
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow ",1,www.orange.co.uk/ow ,1
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,1,NIL,0
As a Registered Subscriber yr draw 4 a Â£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,1,NIL,0
RT-KIng Pro Video Club>> Need help? info@ ringtoneking.co.uk  or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,1, ringtoneking.co.uk,1
"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth Â£350! To Claim, Call London 02072069400. Bx 526, SW73SS",1,NIL,0
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk  POBox36504W45WQ 150p",1,www.getzed.co.uk,1
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,1,NIL,0
"For ur chance to win a Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",1,NIL,0
RGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50,1,NIL,0
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsÂ£1/minMobsmoreLKPOBOX177HP51FL,1,NIL,0
Monthly password for  wap.mobsi.com is 391784. Use your wap phone not PC.,1,wap.mobsi.com,1
todays vodafone numbers ending with 0089(my last four digits) are selected to received a Â£350 award. If your number matches please call 09063442151 to claim your Â£350 award,1,NIL,0
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1,NIL,0
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. Â£1.50 SP:Tyrone,1,NIL,0
"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",1,NIL,0
NIL,0,pipl.com/directory/name/Riendeau/Roger,0
NIL,0,eur-lex.europa.eu/RECH_actes_preparatoires.do,0
NIL,0,pipl.com/directory/name/Hudon/Pascal,0
NIL,0,arphax.com/ac/-P99.aspx,0
NIL,0,http://torcache.net/torrent/207FE4B9CC656C2068851A638FDECB57A190CD2D.torrent?title=[kickass.to]kalpana.guest.house.2015.telugu.720p.webhd.avc.aac.rdlinks,0
NIL,0,mylife.com/dave666e,0
NIL,0,finestwatches.com/patek-philippe.html,0
NIL,0,mail-archive.com/pml1@yahoogroups.com/msg24245.html,0
NIL,0,best-nh-homes-real-estate.com/Greater-Manchester-Nashua-Board-Realtor-agents.php,0
NIL,0,emusic.com/artist/Mark-Sultan-MP3-Download/11825182.html,0
NIL,0,gooddadsgreatdads.com/,0
NIL,0,beam.to/2979,0
NIL,0,myspace.com/djwaynemichael07,0
NIL,0,fam.eastmill.com/f840.htm,0
NIL,0,indyish.com/review-jay-reatard-cpc-gangbangs-pink-noise-at-sala-rossa/,0
NIL,0,sfx-secure.net/,0
NIL,0,historyorb.com/day/january/16,0
NIL,0,www211.paypal.ca.53249.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,0
NIL,0,oab.org/about/board-of-directors.php,0
NIL,0,chapters.indigo.ca/books/Hector-Fabre-Yvan-Carel/9782896493487-item.html,0
NIL,0,zimbio.com/Aleksandra+Wozniak,0
NIL,0,ovguide.com/be-kind-rewind-9202a8c04000641f8000000000c387ba,0
NIL,0,worldfilm.about.com/od/dvdreviews/gr/motorcycledvd.htm,0
NIL,0,facebook.com/pages/Lincoln-College-Preparatory-Academy/108573289163868,0
NIL,0,en.wikipedia.org/wiki/The_Stewart_Copeland_Anthology,0
NIL,0,cndb.com/rose-mcgowan--c25777.html,0
NIL,0,myspace.com/video/vid/18369985,0
NIL,0,http://jezebel.com/why-is-walmart-hiding-copies-of-ronda-rouseys-book-from-1696016415/layer/,0
NIL,0,ebay.com/sch/i.html?_nkw=pilon,0
NIL,0,baltzermeyer.pa-roots.com/Pages/home.html,0
NIL,0,elyrics.net/song/g/groovy-aardvark-lyrics.html,0
NIL,0,https://quizlet.com/sign-up?redir=https%3A%2F%2Fquizlet.com%2Flogin%3Fredir%3Dhttps%253A%252F%252Fquizlet.com%252Flogin%253Fredir%253Dhttps%25253A%25252F%25252Fquizlet.com%25252F,0
NIL,0,mylife.com/c-1677124005,0
NIL,0,olivefilms.com/,0
NIL,0,baseballlibrary.com/baseballlibrary/chronology/1971AUGUST.stm,0
NIL,0,trueknowledge.com/q/facts_about__the_blues_brothers,0
NIL,0,thefreedictionary.com/privately+held+corporation,0
NIL,0,youtube.com/watch?v=qeK9W49EpeI,0
NIL,0,absoluteastronomy.com/topics/Wookieepedia,0
NIL,0,amazon.com/Promotional-Marketing-William-Robinson/dp/0844231509,0
NIL,0,navarresfamouskingcakes.com/,0
NIL,0,ilike.com/artist/Reggie+%2526+The+Full+Effect/track/Get+Well+Soon,0
NIL,0,restomalin.com/console/swf/file/,0
NIL,0,stageclick.com/show/70.aspx,0
NIL,0,carhirekahului.com/,0
NIL,0,mnthunder.com/,0
NIL,0,members.cox.net/mkpl2/hist/renumbering.html,0
NIL,0,guitars101.com/forums/f90/steve-miller-07-08-89-starlight-theatre-kansas-city-mo-320-a-63474.html,0
NIL,0,sol.lp.findlaw.com/2000/daniels.html,0
NIL,0,answers.com/topic/billy-joel,0
NIL,0,youtube.com/watch?v=I-Tm4kW7qQ8,0
NIL,0,recessrecords.com/pages/fronttemp.html,0
NIL,0,gooddadsgreatdads.com/,0
NIL,0,beam.to/2979,0
NIL,0,myspace.com/djwaynemichael07,0
NIL,0,fam.eastmill.com/f840.htm,0
NIL,0,indyish.com/review-jay-reatard-cpc-gangbangs-pink-noise-at-sala-rossa/,0
NIL,0,sfx-secure.net/,0
NIL,0,historyorb.com/day/january/16,0
NIL,0,www211.paypal.ca.53249.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,0
NIL,0,pr25511.com,1
NIL,0,confessati.altervista.org,1
NIL,0,tennis-shop.mk,1
NIL,0,suesschool.com,1
NIL,0,kotawisatacommpark.com,1
NIL,0,listen.sitey.me,1
NIL,0,http://eidraw.carsound-carwraps.co.za/sq/,1
NIL,0,http://pastehtml.com/view/bfwra3d5i.html,1
NIL,0,miscaros.cm-fundao.pt,1
NIL,0,rsj36.rhostjh.com,1
NIL,0,q5bkioqo9v.qfcrhdwg5x.madpendesign.com.au,1
NIL,0,http://www.secure-activate.com/Amazon/index/,1
NIL,0,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.id-app7.co.uk/identify-customer=yV7JTxsI8jNrYYn82vaPhHiUlQVEguXHqkWk0Wytk0zpb98obifr8QGL38nOr1xfwTG38qZl9rlAZZ6R9OSDz4XXZrvmjo9Bhz5V/,1
NIL,0,malcolmhemmings.com,1
NIL,0,everycheckinsavesakitten.com,1
NIL,0,http://www.cosmiatriatotal.com.ar/wp-content/themes/twentyten/images/headers/remax/index.htm,1
NIL,0,mallorymartinwalden.org,1
NIL,0,dropboxdocdoc.com,1
NIL,0,donlopsmagazinidetriot.000webhostapp.com,1
NIL,0,carte-mps.com,1
NIL,0,appitau.online,1
NIL,0,fmpride.com,1
NIL,0,scoalamameipitesti.ro,1
NIL,0,secure-log.ml,1
NIL,0,shlyunko.zyr.su,1
NIL,0,thefashionblog.top,1
NIL,0,bdlive.top,1
NIL,0,nexon-loginf.com,1
NIL,0,ixsvzsf5ee.bradul.creatory.org,1
NIL,0,pregnancycalendar.co.in,1
NIL,0,mrxcontabil.com.br,1
NIL,0,http://pastehtml.com/view/ba0nq43kb.html,1
NIL,0,cirurgicarocha.com.br,1
NIL,0,paiement-orange.com,1
NIL,0,malwareathome.com,1
NIL,0,chasebanklogon6.xyz,1
NIL,0,systemfbblockpages.co.nf,1
NIL,0,http://ok.iigo.asia/login/en/index.htm,1
NIL,0,laurahanly.robhanly.com,1
NIL,0,pagesecuritys-update.com,1
NIL,0,gameasset.market,1
NIL,0,larkchainz.ga,1
NIL,0,animate-controls.000webhostapp.com,1
NIL,0,http://pastehtml.com/view/bfnuc9b2n.html,1
NIL,0,http://www.ujhgfd4rt.thruhere.net/wordpress/NABBUN/internetupdateinfo/,1
NIL,0,marcoislans.com,1
NIL,0,bitclassic.co.za,1
NIL,0,a.larcolaio.it,1
NIL,0,appleid-websrc.site,1
NIL,0,sikandergroup.eu,1
NIL,0,http://www.djphleck.com/vodafonebills/important_security_update.html,1
NIL,0,dantenschutz-aktualisierungs-center.com,1
NIL,0,dongsuh.net,1
NIL,0,dreambigprintbig.com,1
NIL,0,visiongroupghana.com,1
NIL,0,b-wallet.eu,1
NIL,0,online-tsb-bank.dota-peru.com,1
NIL,0,securelogin.goodlifemedical.in,1
NIL,0,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.euid-app3.co.uk/identify-customer=rbpsMjR16N9MJMt9YkYawbxPCeyZphL4T1HNc1wsrksu0NsTtCgfBJoGc1g9cf0YElumPBWxaQxZmR7m4m1mqLNvlUX8tkuhbbEv/,1
NIL,0,euclideinvestments.com,1
NIL,0,http://www.kiambu.com/_vti_pvt/Sincronia-iToken/30horas/,1
NIL,0,http://blog.nabatakoutdoors.com/twe/go.php,1
NIL,0,provider-system.me,1
NIL,0,urbanpeoplesinternazional.com,1
NIL,0,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify44.ids-conf4.co.uk/identify-customer=rbpsMjR16N9MJMt9YkYawbxPCeyZphL4T1HNc1wsrksu0NsTtCgfBJoGc1g9cf0YElumPBWxaQxZmR7m4m1mqLNvlUX8tkuhbbEv/,1
NIL,0,http://208.177.25.180/cliente/index.asp,1
NIL,0,http://www.rotaoito.com.br/css/http/J/login.alibaba-com.htm,1
NIL,0,nepalalternativetreks.com,1
NIL,0,http://www.apptertainer.com/csk/invin/,1
NIL,0,hogwelaw.co.zw,1
NIL,0,adminpayfinance.xyz,1
NIL,0,http://danangrubber.vietoffer.net/member/i/t/itd2003/index.htm,1
NIL,0,linthwaitez.gq,1
NIL,0,nl-ventures.com,1
NIL,0,qanlogers.tk,1
NIL,0,incontech.owncube.com,1
NIL,0,rntokhagaul.org,1
NIL,0,coms.ml,1
NIL,0,winfoaccountupdatecmecheldq.webeden.co.uk,1
NIL,0,http://pal-wakf.ps/ar/wp-admin/includes/js/www.paypal.com/cgi-bin/index.php,1
NIL,0,http://gboard.tup.ac.th/appserv/inde.html,1
NIL,0,da.geracaotrict.com.br,1
NIL,0,mobipapcomercio.vl5.net2.com.br,1
NIL,0,vkblack.esy.es,1
NIL,0,getfiles.chelae.com,1
NIL,0,gameflect.com,1
NIL,0,grupoamerica.pe,1
NIL,0,eonerealitty.com,1
NIL,0,direitoaverdade.nevusp.org,1
NIL,0,cleaningrange.com.au,1
NIL,0,http://ihr-einkauf.com/ie_bilder/files/files/it/login/paypal/webscr/account/sicurezza/titolari/it/paypal.it/,1
NIL,0,theperfectlogin.info,1
NIL,0,legend.ac.cn,1
NIL,0,parklanesjewelry.com,1
NIL,0,http://www.ysgrp.com.cn/js/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,1
NIL,0,subskrypcja.tvhr.pl,1
NIL,0,arthur-thomas.info,1
NIL,0,sasangirtravels.in,1
NIL,0,http://www.lambat.web.id/wp-content/themes/twentyeleven/update/update/secure/672bfcaa73dbfe28bff5bc77604084fa/0f1c27ae8a63486bf94bbab0fa5577e2/,1
NIL,0,http://mariposafotos.com/awstats/626750c317a344f10ca858da0b187002/,1
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",0,NIL,0
"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",0,NIL,0
